id,name,category,verificationStatus,address,lat,lng,rating,userRatingCount,website,phone
ChIJRZsLfzs82jERdIDS29tBjQI,"The Coastal Settlement",cafe,needs_check,"200 Netheravon Rd, Singapore 508529",1.3889898999999999,103.97780949999999,4.2,2505,"http://www.thecoastalsettlement.com/","6475 0200"
ChIJV1FWhrQX2jERW2niVztAIj8,"Lola's Cafe",cafe,needs_check,"5 Simon Rd, Singapore 545893",1.3616352,103.8859561,4.4,2429,"http://lolascafe.com.sg/","6284 0349"
ChIJM6KNREEZ2jEReUM67wofSPU,"Seoul Noodle Shop_Tanglin Mall",mall,needs_check,"163 Tanglin Rd, B1-122 123,124, Singapore 247933",1.305035,103.82384499999999,4.6,2250,"https://www.instagram.com/seoulnoodles_sg/","8410 4680"
ChIJO2p_TiIa2jERYTSzmsYImjw,"Open Farm Community",cafe,needs_check,"130E Minden Rd, Singapore 248819",1.3058298,103.8155908,4.2,2210,"http://www.openfarmcommunity.com/","6471 0306"
ChIJiU9mL2AZ2jER07ZospknPBk,"Old Habits Cafe",cafe,needs_check,"2 Telok Blangah Way, Mt Faber, #01-04 Next to the Swimming Pool, SAFRA, Singapore 098803",1.2771481,103.8175278,4.7,2203,"https://shop.ichefpos.com/store/m6TD6LsV/ordering","8864 3343"
ChIJ0ZnzsXUW2jER9IrUeleR7To,"Sengkang Riverside Park",park,needs_check,"Anchorvale Street, Singapore 544834",1.3993143,103.88487429999999,4.4,2203,"https://pcn.nparks.gov.sg/the-pcn-experience/glossary/","1800 471 7300"
ChIJjXeDH3oU2jERBV22OV1TW9A,"Chong Pang City (Shopping Belt)",mall,needs_check,"Block 126 Yishun Street 11, #01-427, Singapore 760126",1.4305710999999999,103.8272411,4.3,2192,"","6250 6391"
ChIJxzqK6cg92jERB-QagzzIEzs,"Loyang Point",mall,needs_check,"258-259 Pasir Ris Street 21, Singapore 510259",1.3669795,103.96455379999999,4.2,2148,"","6581 2507"
ChIJKXkHO4sX2jERhWTgW68Gs44,"Knots Cafe & Living (Paya Lebar)",cafe,needs_check,"160 Paya Lebar Rd, #01-07 Orion@Paya Lebar, Singapore 409022",1.3293136,103.8901738,4.2,2130,"https://knotscafeandliving.com/","6817 0383"
ChIJ01ysTOgR2jERkczo461Qv5k,"CCK 302 FoodHouse",cafe,needs_check,"302 Choa Chu Kang Ave 4, #01-719, Singapore 680302",1.3849171999999998,103.74338,4.1,2129,"https://m.facebook.com/pages/CCK-302-Foodhouse/381696868933032",""
ChIJmw790WoX2jERJjjK6P2R8ds,"Lazy Lizard - The Promenade",cafe,needs_check,"183 Jln Pelikat, #01-20 The Promenade @ Pelikat, Singapore 537643",1.3550197000000002,103.8873991,4.7,2123,"https://lazylizard.com.sg/","6243 6826"
ChIJl6N0kIgQ2jERi2bx8pudhfU,"EagleWings Loft",cafe,needs_check,"9 King Albert Prk, #01-33/34/56/57 KAP Residences Mall, Singapore 598332",1.3370925999999999,103.7794196,4.7,2081,"https://eaglewingsloft.com.sg/","6264 7787"
ChIJQx3YRtIW2jERTHZ7nC044PM,"Lower Peirce Reservoir Park",park,needs_check,"Singapore 573868",1.3720142,103.8257891,4.6,2068,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/lower-peirce-reservoir-park","1800 471 7300"
ChIJ1cK9-zQZ2jERQDuE_VJrQRY,"Coexist Coffee Co. @Lifelong Learning Institute",cafe,needs_check,"11 Eunos Rd 8, #01-02 Lifelong Learning Institute, Singapore 408601",1.3198865,103.8926179,4.5,2062,"https://www.coexistcoffee.co/",""
ChIJgVXFIZsZ2jERj9eAUU6fa8g,"Five Oars Coffee Roasters",cafe,needs_check,"6 Upper E Coast Rd, Singapore 455200",1.3123615,103.92552429999999,4.2,2024,"http://focr.sg/","8784 2686"
ChIJLwPRPhc82jER5sczsIGDn4s,"Little Island Brewing Co @ Changi Village",cafe,needs_check,"6 Changi Village Rd, #01-01/02, Singapore 509907",1.3899597,103.9886075,4.4,1963,"http://www.libc.co/","6543 9100"
ChIJNX0hZdgW2jERAtCfhtkha58,"GRUB Stevens Road",cafe,needs_check,"30 Stevens Rd, #01-06 Novotel @ Stevens, Singapore 257840",1.3136339,103.8286023,4.2,1940,"http://www.grub.com.sg/","8891 9298"
ChIJD2-oVRwb2jERt-DXYPcnbQs,"Canopy HortPark",cafe,needs_check,"33 Hyderabad Rd, #01-01 Hortpark, Singapore 119578",1.2786628,103.80081159999999,4.1,1924,"http://www.canopygardendining.com/","6556 1533"
ChIJdR-cZRs92jERlcWm17Xs_oo,"Tampines N2 Shopping Street",mall,needs_check,"208A Tampines Ave 2, Singapore 521208",1.3524446,103.9539669,4.2,1894,"",""
ChIJn_BWwVUS2jERyHkVTD_-_vw,"Marsiling Park",park,needs_check,"Woodlands Centre Rd, Singapore 738930",1.4378367,103.7699507,4.2,1885,"https://www.nparks.gov.sg/contact-us",""
ChIJRzglD-wR2jERgCmyEeAecXI,"Choa Chu Kang Park",park,needs_check,"Choa Chu Kang Dr, Singapore 688845",1.3874864,103.7474293,4.3,1883,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/choa-chu-kang-park","1800 471 7300"
ChIJv6H9GM0V2jERwDaevQ2lbEs,"Hangar66 Cafe",cafe,needs_check,"66 Seletar Aerospace View, #66 Level 1 WOA Aviation Hangar, 66, Singapore 797509",1.4126938,103.86971860000001,4.6,1860,"https://www.wingsoverasia.com/hangar66-cafe","8711 8677"
ChIJC6Atrw0Z2jERJ8FHIn-pwz0,"Sarnies",cafe,needs_check,"136 Telok Ayer St, Singapore 068601",1.2816389,103.84796940000001,4.1,1854,"http://sarnies.com/","9810 9608"
ChIJnaclKngb2jERIZvtEgenn8w,"Village Hotel Sentosa",hotel,needs_check,"10 Artillery Ave, #02-01 Palawan Ridge, Sentosa Island, Singapore 099951",1.2523958,103.8201982,4.3,1797,"https://www.villagehotels.asia/en/hotels/village-hotel-sentosa?utm_source=googleplaces_vhs&utm_medium=organic","6722 0800"
ChIJoy3rj-sb2jERA_wMVazFAiI,"Labrador Nature Reserve",park,needs_check,"91 Labrador Villa Rd, Singapore 119190",1.2665094,103.80206489999999,4.6,1796,"",""
ChIJl_sOMpIZ2jERxRthBVZ5gyc,"PS.Cafe Paragon",cafe,needs_check,"290 Orchard Rd, #03-41/42 Level 3 Paragon, Singapore 238859",1.3036235000000003,103.83549339999999,4.2,1770,"https://www.pscafe.com/pscafe-at-paragon/?utm_source=google&utm_medium=organic&utm_campaign=gmb","6708 9288"
ChIJV7Z0bwYa2jER98QDzqfnkgE,"Atlas Coffeehouse",cafe,needs_check,"6 Duke's Rd, Singapore 268886",1.3230716999999999,103.81205240000001,4.2,1768,"http://www.atlascoffeehouse.com.sg/","6314 2674"
ChIJaWh-cCwV2jERSnTOal0Uj8M,"Junction Nine",mall,needs_check,"18 Yishun Ave 9, Singapore 768897",1.4331479999999999,103.8417427,4.1,1766,"https://junctionnine.sg/","6255 0717"
ChIJ06trnJ8Z2jER3VsVGTjhp-8,"Kim's Dental Clinic",vet,verified,"50 East Coast Road 03-13 Roxy Square II, Singapore 428769",1.3031975,103.9048694,4.9,1729,"https://kimsdental.clinic/","8809 7625"
ChIJjYoaR6MT2jERjqCl51o86Lw,"Superpets @ Vista Point (Woodlands)",supplies,verified,"Blk 548 Woodlands Drive 44, #01-15 Vista Point, Singapore 730548",1.431034,103.79365949999999,4.1,1727,"https://www.superpets.sg/","9367 7774"
ChIJ05NMhO0N2jERKBZ8XnUBay8,"Bollywood Farms Pte Ltd",cafe,needs_check,"100 Neo Tiew Rd, Singapore 719026",1.4184872,103.7165168,4.3,1716,"https://bollywoodfarms.com/","6898 5001"
ChIJ_6g8kisX2jERaGrSixd_xbM,"Windsor Nature Park",park,needs_check,"30 Venus Dr, Singapore 573858",1.3566265,103.8214319,4.6,1710,"https://www.nparks.gov.sg/contact-us","1800 471 7300"
ChIJeaoMKbU92jERRVPqPC2m72M,"Civil Service Club @ Loyang (Former Aloha Loyang)",hotel,needs_check,"159W Jln. Loyang Besar, Singapore 507020",1.3803679,103.9620131,4.2,1702,"https://www.cscloyang.sg/","6581 9033"
ChIJ59JC2zAR2jERBRxd5jtZKL8,"Upper Peirce Reservoir Park",park,needs_check,"Along Old Upper Thomson Road, Singapore",1.3731053,103.8119088,4.6,1692,"",""
ChIJBRTle6ke2jERAykxAgtBm68,"FOC by the Beach",cafe,needs_check,"110 Tanjong Beach Walk, Singapore 098943",1.2467880999999998,103.82497649999999,4.2,1669,"http://focbythebeach.com/","6206 5815"
ChIJjyf3EsIP2jER-6PJOuQZ2po,"Boon Lay Shopping Centre",mall,needs_check,"221 Boon Lay Pl, Singapore 640221",1.3462075999999998,103.7124343,4.3,1652,"",""
ChIJ-7osLNMV2jERw6EQa8xZlkM,"The Summerhouse",cafe,needs_check,"3 Park Ln, Singapore 798387",1.4079871,103.86831339999999,4.3,1652,"http://www.thesummerhouse.sg/","8809 5840"
ChIJAQAA0BgO2jER_xWW91J7DYw,"Qian Hu Fish Farm",supplies,verified,"71 Jln Lekar, Singapore 698950",1.385036,103.72165799999999,4.2,1624,"https://qianhudiscover.com/","6766 1554"
ChIJmUOGncMZ2jERODwVxAaMAIY,"Kings Cart Coffee Factory",cafe,needs_check,"328 Joo Chiat Rd, #01-05, Singapore 427585",1.3090864,103.9023852,4.6,1623,"https://www.kingscartcoffee.com/joo-chiat-menu","8814 8445"
ChIJY3E5sAI92jER_fY5uKZt2Bc,"Tampines Mart",mall,needs_check,"Tampines Street 32, Singapore 529287",1.3539206,103.95989259999999,4.1,1621,"","6789 7772"
ChIJPwriazYQ2jER8tcEv-XxROQ,"Bukit Gombak Neighbourhood Centre",mall,needs_check,"373 Bukit Batok Street 31, Singapore 650373",1.3586192,103.75046239999999,4.3,1610,"",""
ChIJNb9l1tgZ2jERSGU3yVr2O9Y,"Herschel Tangs Plaza",mall,needs_check,"320 Orchard Rd, Singapore 238865",1.3049776,103.8330376,4.4,1602,"","6737 5500"
ChIJYR6HCJ4Z2jERxLqTs3bEj_Q,"Boomarang Bistro & Bar",cafe,needs_check,"60 Robertson Quay, #01-15 The Quayside, Singapore 238252",1.2897222,103.8388889,4,1590,"http://www.boomarang.com.sg/","6738 1077"
ChIJ_W4jlTUX2jERTsCj3jMn0tM,"Lazy Lizard Flora Vista",cafe,needs_check,"7 Ang Mo Kio Street 66 #01-09 & #01-12, Flora Vista, Singapore 567708",1.3916463000000001,103.850521,4.7,1589,"https://lazylizard.com.sg/","6363 9789"
ChIJlU1sIyYV2jERZ_plMDpdCcU,"Charcoal Mookata 1018 Sembawang - The Addiction Bistro",cafe,needs_check,"1018 Sembawang Rd, Singapore 758495",1.4533182000000002,103.8323377,4.8,1584,"https://social.quandoo.com/en/groups/The%20Addiction%20Bistro",""
ChIJGzodYQYR2jERBKbEaoMOfg8,"Chestnut Nature Park",park,needs_check,"Chestnut Ave, Singapore 679514",1.3760246,103.7810719,4.5,1569,"https://www.nparks.gov.sg/contact-us","1800 471 7300"
ChIJZ82iIGIQ2jERmsBNVdH2nQw,"Carpenter & Cook",cafe,needs_check,"19 Lor Kilat, #01-06, Singapore 598120",1.3409251,103.7735412,4.4,1553,"https://www.carpenterandcook.com/","6463 3648"
ChIJebkYhsYb2jERCaQ8kXH-hi8,"Handlebar",cafe,needs_check,"10 Lock Rd, Singapore 108938",1.2787241999999999,103.8043905,4.4,1551,"https://handlebaroriginal.com/","6268 5550"
ChIJTe_Wkp0Z2jER207m3YBLy98,"Toby's Estate Coffee Roasters Singapore",cafe,needs_check,"8 Rodyk St, Singapore 238216",1.2899494,103.8373996,4.1,1529,"http://tobysestate.com.sg/","9177 3256"
ChIJkwE2YIoZ2jER4hA3bvwi1Cs,"Nassim Hill Bakery Bistro Bar",cafe,needs_check,"56 Tanglin Rd, #01-03, Singapore 247964",1.3056534,103.8231134,4.2,1526,"http://www.nassimhill.com.sg/","9099 6405"
ChIJm9KFDLYX2jERN1XbqljUv_A,"The Pup Life SG",supplies,verified,"496 MacPherson Rd, Singapore 368201",1.3321353,103.8834526,5,1524,"http://www.thepuplife.sg/","8802 2124"
ChIJqbv38DoX2jERePtksDQYuM8,"Columbus Coffee Co.",cafe,needs_check,"220 Upper Thomson Rd, Singapore 574352",1.3529,103.8354207,4.2,1502,"http://columbuscoffeeco.com/","6253 6024"
ChIJkS4WOzA92jERQ5_fAGVwalg,"Advanced VetCare Veterinary Centre (Bedok) - 24Hrs Vet Clinic",vet,verified,"26 Jln Pari Burong, Singapore 488692",1.3336881,103.94872199999999,4.3,1498,"https://www.advancedvetcare.sg/","6636 1788"
ChIJLZ9oWoEZ2jERwxPWGD_Zpnw,"Valley Point Shopping Centre",mall,needs_check,"491 River Valley Rd, Singapore 248371",1.2933440999999999,103.8271408,4,1486,"https://www.valleypoint.com.sg/","6737 5523"
ChIJyZ4g7KUZ2jERap2fFAXE3a8,"South Beach Avenue",mall,needs_check,"26 Beach Rd, Singapore 189768",1.2942384,103.8557517,4.4,1484,"https://southbeach.sg/","6672 5722"
ChIJW_KnqCcZ2jERXjsDwmKxJHY,"Tiong Bahru Bakery",cafe,needs_check,"70 River Valley Rd, #01-05 Foothills Fort Canning, Singapore 179037",1.2923839,103.8456343,4.4,1483,"https://www.tiongbahrubakery.com/","6877 4865"
ChIJ9-LvLMc92jEROE9atx0KsEM,"georges @ The Cove",cafe,needs_check,"133 Pasir Ris Rd, Singapore 519149",1.3849957,103.94483849999999,4.2,1462,"http://georges.com.sg/","6585 0535"
ChIJr_uWXrEb2jERw4hpdv17mZc,"Kent Ridge Park",park,needs_check,"Vigilante Dr, Singapore 118176",1.2838851999999998,103.79129449999999,4.6,1452,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/kent-ridge-park","1800 471 7300"
ChIJJeg_k0oY2jER3tyt8xkYb9M,"Kallang Riverside Park",park,needs_check,"Cnr Kallang Road and, Crawford St, Singapore 397732",1.3070353,103.86828489999999,4.5,1449,"https://www.nparks.gov.sg/visit/parks/park-detail/kallang-riverside-park/","1800 471 7300"
ChIJcRNpHFwR2jERYHKod6yVMM0,"Upper Seletar Reservoir Park",park,needs_check,"Mandai Rd Track 7, Singapore",1.3998530999999999,103.8069379,4.6,1438,"",""
ChIJR9HlRHIY2jERWtlEAWf1SsA,"Hotel Indigo Singapore Katong by IHG",hotel,needs_check,"86 E Coast Rd, Singapore 428788",1.304903,103.904574,4.6,1429,"https://www.ihg.com/hotelindigo/hotels/us/en/singapore/sinki/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-SG-_-SINKI","6723 7001"
ChIJWXaBe7QZ2jEROU9dj9KzdPY,"BistrOne36 at Boon Keng",cafe,needs_check,"34 Whampoa W, #01-79 Bendemeer Ville, Singapore 330034",1.3199539,103.8625038,4.6,1416,"https://bistrone36.co/","6291 8110"
ChIJKS9S8goZ2jERFMO0loxJRYs,"Fangko House",cafe,needs_check,"68 S Bridge Rd, #01-01, Singapore 058698",1.2872892,103.84806359999999,4.7,1410,"","9231 8849"
ChIJ__9PjI4a2jERQzmi2GNknrs,"Clementi Florist & Aquarium (C328)",supplies,verified,"Blk 328 Clementi Ave 2, #01-210, Singapore 120328",1.3139144000000003,103.7670701,4.5,1410,"https://m.facebook.com/pages/Clementi-Florist-Aquarium-C328/1100726010104689","6777 8468"
ChIJefF2pmIW2jER3VyrtsTcC88,"Nanyang Trading Aquarium",supplies,verified,"8 Chencharu Link, Singapore 768045",1.4142739,103.8240496,4.1,1405,"","6484 1365"
ChIJWbZRQQAZ2jERS5HSArJbi1U,"Bites & Brews",cafe,needs_check,"15 Crane Rd, Singapore 429360",1.3123019999999999,103.8988459,4.8,1362,"https://www.bitesandbrews.life/","8815 9615"
ChIJwSA3Jkoa2jERuxc4pjh3_Ug,"Colbar",cafe,needs_check,"9A Whitchurch Rd, Singapore 138839",1.2938071,103.7964379,4.1,1349,"https://m.facebook.com/pages/ColBar/179635178727085","6779 4859"
ChIJbYmXlrkX2jERxTzYlbPJ5hM,"Lickers",cafe,needs_check,"124 Hougang Ave 1, #01-1446, Singapore 530124",1.3529065,103.88671509999999,4.3,1333,"http://lickers.com.sg/",""
ChIJf7-nelA92jERV0jVMjWeteQ,"Bedok Town Park",park,needs_check,"Bedok North Ave 3, Singapore 469724",1.3354072,103.9256192,4.3,1327,"https://www.nparks.gov.sg/contact-us","1800 471 7300"
ChIJe8Ja3KoX2jERKEYSa1KwuYs,"Sun Ray Cafe",cafe,needs_check,"79 Brighton Cres, Singapore 559218",1.3631681999999998,103.8713049,4.2,1303,"https://www.sunray.sg/","8909 8458"
ChIJcf_SpPk82jERM28p3SYNBnI,"Refuel Cafe",cafe,needs_check,"744 Bedok Reservoir Rd, #01-3029 Reservoir Village, Singapore 470744",1.3375188999999998,103.9213226,4.2,1302,"http://refuel.sg/","6448 0015"
ChIJ_TyD6vc82jERTi4z_YRalVg,"The Bark Cafe",cafe,needs_check,"1000 Upper Changi Rd N, Singapore 507707",1.3622362,103.97382619999999,4.1,1300,"","8281 2125"
ChIJs5FVJhIX2jER7efvOK7ObVM,"The Woodleigh Mall",mall,needs_check,"11 Bidadari Park Dr, Singapore 367803",1.3386593000000002,103.87176889999999,4,1288,"https://www.thewoodleighmall.com/","6320 0129"
ChIJm-22KpwZ2jERHav69tu9J48,"The Book Cafe",cafe,needs_check,"20 Martin Rd, #01-02 Seng Kee Building, Singapore 239070",1.2912086,103.83895419999999,4.3,1276,"https://www.thebookcafesg.com/","6887 5430"
ChIJPYQkQrcb2jER2H0KrdqxUTs,"Botanico at The Summerhouse",cafe,needs_check,"3 Park Ln, Level 2 The Summerhouse, Singapore 798387",1.408043,103.86832179999999,4.5,1275,"https://www.botanico.sg/","8809 5840"
ChIJmeiLQaQZ2jER9DiO9-UvS5w,"Glasshouse",cafe,needs_check,"30 Victoria St, #01-03 CHIJMES, Singapore 187996",1.2954378,103.8522782,4.3,1266,"http://theglasshousesg.com/","8803 9461"
ChIJ-RPjNLQe2jERA1utzj7rV3I,"Gin Khao Bistro",cafe,needs_check,"31 Ocean Way, #01-12 Quayside Isle, Singapore 098375",1.2468982,103.8421771,4.6,1251,"http://www.ginkhao.com.sg/","6570 2208"
ChIJUXL7KbcZ2jERMd4ovMuRAYg,"Twenty Grammes Cafe",cafe,needs_check,"753 N Bridge Rd, Singapore 198721",1.3032958,103.8592717,4.2,1250,"http://www.twentygrammes.com/","9447 2020"
ChIJxReAmQsQ2jER1xcXA-UrvbQ,"Lifestylemart @ THE CHEVRONS",mall,needs_check,"48 Boon Lay Wy, #02-10, Singapore 609961",1.3310229999999998,103.7481535,4.3,1240,"https://sgemartinfo.com/","6862 5600"
ChIJ2zKcVvgV2jERBUF__KyDaws,"Northshore Plaza I",mall,needs_check,"407 Northshore Dr, #1 Northshore Plaza, Singapore 820407",1.4171246,103.9017228,4.2,1238,"https://www.facebook.com/NorthshorePlazaSG","6970 0269"
ChIJTW4fr5wT2jEReGufQu0QfWQ,"Vista Point",mall,needs_check,"548 Woodlands Drive 44, Singapore 730548",1.4313837,103.7938289,4.2,1227,"","8803 7876"
ChIJ-f__r6oR2jER5UiO6z8HpQM,"Dairy Farm Nature Park",park,needs_check,"100 Dairy Farm Rd, Singapore 679057",1.3640181999999998,103.7763968,4.5,1220,"","1800 471 7300"
ChIJH8LySQkZ2jERFAGAVveJaA0,"Little Farms Bistro, Katong Point (Restaurant)",cafe,needs_check,"451 Joo Chiat Rd, #01-04, Singapore 427664",1.3069216,103.9045661,4.6,1175,"https://littlefarmscafe.com/pages/little-farms-katong-point-bistro","3163 7958"
ChIJ62U-NzUZ2jERplUHJgaboqM,"Surrey Hills Grocer - VivoCity (Pet Friendly)",cafe,verified,"1 HarbourFront Walk, #03-02 VivoCity, Singapore 098585",1.2643963,103.8225901,4.7,1168,"https://www.surreyhillsgrocer.sg/","8189 6392"
ChIJZVxhVDsZ2jERaRXJqklVqHI,"Mondrian Singapore Duxton",hotel,needs_check,"16A Duxton Hl, 16A, Singapore 089970",1.2787133,103.84265459999999,4.3,1165,"https://mondrianhotels.com/singapore-duxton/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button","6019 8888"
ChIJpwkngngZ2jERWh7XDFzVAhI,"Jypsy Parkland Green",cafe,needs_check,"920 ECP, #01-25/26/27, Singapore 449875",1.2985343000000003,103.9062328,4.5,1163,"https://www.pscafe.com/jypsy-parkland-green/?utm_source=google&utm_medium=organic&utm_campaign=gmb","6708 9288"
ChIJTRAkJcMb2jERn2_5B9Y0kRc,"Bedrock Origin - Steakhouse @ Sentosa",cafe,needs_check,"Oasia Resort Sentosa Hotel, 23 Bch Vw Rd, #01-02 Palawan Ridge, Singapore 098679",1.2531961,103.8194919,4.7,1162,"http://www.bedrock.com.sg/","6818 3333"
ChIJhx2kCUwX2jERmOFucibXbRo,"PetCubes",supplies,verified,"4 Defu South Street 1 #03-15, Lift, Lobby J Defu Industrial City, Singapore 533756",1.3426968,103.89710129999999,4.9,1160,"https://www.petcubes.com/?utm_source=gmb&utm_medium=organic","9632 6855"
ChIJR9HlRHIY2jER9RAgYi5Pqbs,"Katong Square",mall,needs_check,"E Coast Rd, #86-88, Singapore 428788",1.3048285,103.9045422,4,1154,"http://katongsquare.com.sg/","6387 6337"
ChIJvxf3xdEW2jERsTZEutKUH8k,"Thus Coffee",cafe,needs_check,"4 Jln Kuras, Singapore 577723",1.372699,103.8295148,4.5,1141,"http://www.thuscoffee.com/","9363 6380"
ChIJQ8QhrXsZ2jERQlp3QVnlFz4,"Plain Vanilla Tiong Bahru",cafe,needs_check,"1D Yong Siak St, Singapore 168641",1.2823480999999999,103.83052029999999,4.2,1139,"https://www.plainvanilla.com.sg/","8363 7614"
ChIJre8p_MoW2jERJBGKw1MsdbY,"Thomson Nature Park",park,needs_check,"Upper Thomson Rd, Singapore",1.3833292,103.8219469,4.5,1137,"","1800 471 7300"
ChIJ7SFiPucZ2jERvpZCd32Eeyo,"Two Men Bagel House Novena",cafe,needs_check,"103 Irrawaddy Rd, #01-04 Royal Square, Singapore 329566",1.3206909999999998,103.84311299999999,4.4,1136,"http://www.twomenbagels.com/","6304 3080"
ChIJEypzCyoP2jER5psTW5TR-AM,"Tenplus",cafe,needs_check,"65 Sungei Tengah Rd, Singapore 699000",1.3838021,103.7266774,4.6,1130,"http://www.tenplus.sg/","8656 8685"
ChIJSQisHW0Z2jERnTmZYc63ARI,"Bearded Bella",cafe,needs_check,"8 Craig Rd, Singapore 089668",1.2777283,103.8428438,4.1,1123,"http://www.beardedbella.com/","9880 0775"
ChIJy-OrtEEX2jER3ldP20jfM4U,"THE CARPENTERS BAR",cafe,needs_check,"28 Woodlands Sector 2, Inside Woodlands Connection Building, Singapore 737686",1.4612794,103.808044,4.5,1121,"http://www.thecarpentersbar.com.sg/","9650 2110"
ChIJe0TX9c4Z2jERbTuKH1LA9Wo,"Common Man Coffee Roasters - Joo Chiat Road",cafe,needs_check,"185 Joo Chiat Rd, Singapore 427456",1.3119779999999999,103.9006426,4.3,1115,"https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_joochiat","6877 4863"
ChIJYcdEEWg92jERUBqf552zQxQ,"Hub & Spoke Cafe",cafe,needs_check,"60 Airport Boulevard #01-T2S-02, Singapore Changi Airport, Singapore 819643",1.3510252999999999,103.9875069,4.1,1107,"http://hubandspoke.oddle.me/","9894 2859"
ChIJV_K1ymYZ2jER39YtGS9Cv60,"Le Jardin Cafe | Fort Canning",cafe,needs_check,"5 Cox Terrace, Level 2 Fort Canning Arts Centre, Singapore 179620",1.2947615,103.84692860000001,4.2,1099,"http://www.lejardin.com.sg/","8870 9977"
ChIJN7TfWTwQ2jERpX-5vRTf0Wc,"Bukit Batok West Shopping Centre",mall,needs_check,"150 Bukit Batok Street 11, Singapore 650150",1.3489053,103.74277119999999,4.1,1096,"",""
ChIJCaXKGjAR2jERV2b3bf4hj6Q,"FlagWhite",cafe,needs_check,"106 Jln Jurong Kechil, Singapore 598604",1.3408725,103.77243779999999,4.5,1095,"https://www.flagwhitecafe.com/","9894 9882"
ChIJB7tP28IW2jERM5DwKCTpjl0,"Ang Mo Kio Town Garden West",park,needs_check,"Opposite Ang Mo Kio Town Library, Ang Mo Kio Ave 6, Singapore 567740",1.3741468,103.8430281,4.3,1088,"https://www.nparks.gov.sg/contact-us","1800 471 7300"
ChIJQ6cPiSMZ2jERYP9lJruuJFA,"Hopscotch (Gardens by the Bay)",cafe,needs_check,"18 Marina Gardens Dr, #01-21 Bayfront Plaza (Next to Bayfront MRT Station, Singapore 018953",1.2812552,103.861362,4.5,1086,"https://www.hopscotch.sg/","6539 9653"
ChIJV6HD-Eo92jERjhfY7NEDrOM,"percolate. (Nankin Row)",cafe,needs_check,"3 Pickering St, #01-23 Nankin Row, Singapore 048660",1.2840924999999999,103.8479945,4.5,1082,"http://percolate.sg/","8259 0316"
ChIJA5Y36CsV2jER5zQl69wmBkc,"NOSH @ Sembawang",cafe,needs_check,"8 Jln Legundi, #01-13 Victory 8, Singapore 759274",1.44173,103.8236251,4.7,1079,"https://linktr.ee/noshbistro?utm_source=linktree_admin_share","8924 6058"
ChIJGZFLVvMX2jERauS-Dn0ACgg,"Surrey Hills Grocer - Woodleigh Mall (Pet Friendly)",mall,verified,"11 Bidadari Park Dr, #01-52/53 THE WOODLEIGH MALL, Singapore 367803",1.3390391,103.87161809999999,4.5,1072,"http://www.surreyhillsgrocer.sg/","8855 5694"
ChIJEeOWJMwb2jERwOlQm3mkxpQ,"Baker & Cook - Dempsey",cafe,needs_check,"30C Loewen Rd, Singapore 248839",1.3035568,103.81228809999999,4.2,1071,"http://www.bakerandcook.com/","8824 1948"
ChIJzeQ8gw0Z2jERhGLaINksUXI,"Common Man Coffee Roasters - Stanley Street",cafe,needs_check,"11, 12 Stanley St, Singapore 068730",1.2802902,103.84796949999999,4.3,1067,"https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_stanley","6877 4855"
ChIJyY1br8UZ2jERW0OpG40NfcI,"Enchanted Cafe Rangoon Road",cafe,needs_check,"88 Rangoon Rd, #01-04, Singapore 218374",1.3142981999999999,103.8542027,4.2,1045,"https://www.enchantedcafe.co/","8846 8000"
ChIJM8FdohIb2jERCH_Cya1rIfc,"Warm Up Cafe @ The Star Vista",cafe,needs_check,"1 Vista Exchange Grn, #02-10/11 The Star Vista, Singapore 138617",1.3069738,103.7884766,4.3,1044,"","8028 7323"
ChIJtRsULDwV2jERMFcm4k5AUJ4,"NOMADS",cafe,needs_check,"2 The Oval, Singapore 797860",1.4086902,103.8676921,4.6,1041,"https://book.bistrochat.com/nomads","8896 3506"
ChIJmRnrx-wP2jERJn7vciQERpo,"Starbucks - Jurong Point",cafe,needs_check,"63 Jurong West Central 3, #03-52/52A Jurong Point, Singapore 648331",1.3388845,103.7053377,4.1,1023,"http://www.starbucks.com.sg/","6910 1085"
ChIJk4Tb_E8X2jERI63VAV5fJUw,"NAYANA Kpop Cafe & Restaurant@Flora Vista, nice Korean food@AMK Singapore, indoor Pet friendly, vegetarian options",cafe,verified,"7 Ang Mo Kio Street 66, #01-13, Singapore 567708",1.3917673,103.85057979999999,4.7,1020,"http://www.nayanafood.com/",""
ChIJKQ6mHt8Z2jERGBf04ZfDJYQ,"Botany Robertson Quay",cafe,needs_check,"86 Robertson Quay, #01-03 Next to M Social Hotel, Singapore 238245",1.2901029,103.83720179999999,4.1,1016,"http://www.botany.com.sg/","6951 4861"
