id,name,categories,address,lat,lng,rating,userRatingCount,website,phone
ChIJPYQkQrcb2jER2H0KrdqxUTs,"Botanico at The Summerhouse","cafe","3 Park Ln, Level 2 The Summerhouse, Singapore 798387",1.408043,103.86832179999999,4.5,1275,"https://www.botanico.sg/","8809 5840"
ChIJmeiLQaQZ2jER9DiO9-UvS5w,"Glasshouse","cafe","30 Victoria St, #01-03 CHIJMES, Singapore 187996",1.2954378,103.8522782,4.3,1266,"http://theglasshousesg.com/","8803 9461"
ChIJLx3B02cVrjsRoik-WW8W0Lk,"The Pet People Cafe","cafe","19th Main Rd, Sector 4, HSR Layout, Bengaluru, Karnataka 560102, India",12.912485799999999,77.6444174,4.7,1264,"http://www.thepetpeoplecafe.com/","099007 03009"
ChIJVcXun8gZ2jER90s2kBbgN3E,"FairPrice City Square Mall","supplies","180 Kitchener Road, Mall, B1-09/10 City Square, Singapore 208539",1.3113982,103.8565897,4.3,1260,"https://www.fairprice.com.sg/","6509 6260"
ChIJF-ddtVIS2jERcC3gBIn-uA8,"Sheng Siong Supermarket","supplies","301 Woodlands Street 31, #01-217, Singapore 730301",1.4314699,103.77377779999999,4.2,1260,"https://corporate.shengsiong.com.sg/stores/woodlands-st-31-blk-301/","6362 3061"
ChIJ-RPjNLQe2jERA1utzj7rV3I,"Gin Khao Bistro","cafe","31 Ocean Way, #01-12 Quayside Isle, Singapore 098375",1.2468982,103.8421771,4.6,1251,"http://www.ginkhao.com.sg/","6570 2208"
ChIJUXL7KbcZ2jERMd4ovMuRAYg,"Twenty Grammes Cafe","cafe","753 N Bridge Rd, Singapore 198721",1.3032958,103.8592717,4.2,1250,"http://www.twentygrammes.com/","9447 2020"
ChIJHbKxhboZ2jEROFG6e1zb8Hc,"CS Fresh","supplies","200 Victoria Street, #B1-17/18, Bugis Junction, Singapore 188024",1.2999361999999999,103.85600579999999,4.2,1249,"https://coldstorage.com.sg/","6891 8100"
ChIJLwlG8oCK2TER7xZM_Ndxa78,"Hypermart - Mega Mall Batam Centre","mall","Jl. Engku Putri No.1, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau, Indonesia",1.1291959,104.0558535,4.4,1246,"http://www.hypermart.co.id/","(0778) 470199"
ChIJxReAmQsQ2jER1xcXA-UrvbQ,"Lifestylemart @ THE CHEVRONS","mall","48 Boon Lay Wy, #02-10, Singapore 609961",1.3310229999999998,103.7481535,4.3,1240,"https://sgemartinfo.com/","6862 5600"
ChIJN3ZA3d1q2jERqZKmO90qleM,"Grumpy Goat & Friends Forest Feast Cafe","cafe","Gravity Green (Next to Family Mart GL1, Jln Suria, Bandar Baru Seri Alam, 81750 Masai, Johor Darul Ta'zim, Malaysia",1.4958741,103.8732241,4.3,1239,"https://www.facebook.com/GrumpyGoatAndFriends/","017-891 1366"
ChIJZZ7n9ksY2jERKPlSbXTnoNY,"FairPrice Xtra Sports Hub","supplies","1 Stadium Pl, #01 - 29, Singapore 397628",1.3034495,103.8730109,4.3,1238,"https://www.fairprice.com.sg/","6702 7281"
ChIJ2zKcVvgV2jERBUF__KyDaws,"Northshore Plaza I","mall","407 Northshore Dr, #1 Northshore Plaza, Singapore 820407",1.4171246,103.9017228,4.2,1238,"https://www.facebook.com/NorthshorePlazaSG","6970 0269"
ChIJq93BHIkQ2jEReDU1CrhkeOg,"FairPrice Finest Bukit Timah Plaza","supplies","1 Jln Anak Bukit, #B1-01 & #B2-01, Bukit Timah Plaza, 1 Jalan Anak Bukit, Singapore 588996",1.3382155999999998,103.77827579999999,4.4,1237,"https://www.fairprice.com.sg/","6468 8415"
ChIJTW4fr5wT2jEReGufQu0QfWQ,"Vista Point","mall","548 Woodlands Drive 44, Singapore 730548",1.4313837,103.7938289,4.2,1227,"","8803 7876"
ChIJfybIpT0Q2jER6RorLl-26FU,"Sheng Siong Supermarket","supplies","154A Bukit Batok West Ave. 8, #01-01 Stall #1, Singapore 651154",1.3474062999999998,103.7436727,4.2,1223,"http://www.shengsiong.com.sg/","6899 0013"
ChIJ-f__r6oR2jER5UiO6z8HpQM,"Dairy Farm Nature Park","park","100 Dairy Farm Rd, Singapore 679057",1.3640181999999998,103.7763968,4.5,1220,"","1800 471 7300"
ChIJVxm66kmJ2TERBeH14DUzxpM,"Anchor Cafe & Roastery","cafe","Dermaga Culinary Paradise RF No. 11, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1071016999999999,104.0291893,4.5,1189,"https://www.facebook.com/anchorcafeandroastery/","0812-7070-2210"
ChIJH8LySQkZ2jERFAGAVveJaA0,"Little Farms Bistro, Katong Point (Restaurant)","cafe","451 Joo Chiat Rd, #01-04, Singapore 427664",1.3069216,103.9045661,4.6,1175,"https://littlefarmscafe.com/pages/little-farms-katong-point-bistro","3163 7958"
ChIJUXhrN6MR2jER7xtwryUocpY,"FairPrice Finest","supplies","1 Jelebu Rd, #01-15 & #02-20 Bukit Panjang Plaza, Singapore 677743",1.3800078999999998,103.7642894,4.3,1175,"https://www.fairprice.com.sg/","6762 8876"
ChIJAz309bET2jERjtPg35MXQxA,"FairPrice Finest The Woodgrove","supplies","30 Woodlands Ave 1, #01-11 The Woodgrove, Singapore 739065",1.42895,103.781124,4.3,1170,"https://www.fairprice.com.sg/","6893 1203"
ChIJs5CBlukR2jERTIOWORf5ceI,"FairPrice Lot 1 Shoppers' Mall","supplies","21 Choa Chu Kang Avenue 4, #B1-03, Lot, one, Singapore 689812",1.3852086,103.7449371,4,1170,"https://www.fairprice.com.sg/","6766 5009"
ChIJ62U-NzUZ2jERplUHJgaboqM,"Surrey Hills Grocer - VivoCity (Pet Friendly)","cafe|mall","1 HarbourFront Walk, #03-02 VivoCity, Singapore 098585",1.2643963,103.8225901,4.7,1168,"https://www.surreyhillsgrocer.sg/","8189 6392"
ChIJZVxhVDsZ2jERaRXJqklVqHI,"Mondrian Singapore Duxton","hotel","16A Duxton Hl, 16A, Singapore 089970",1.2787133,103.84265459999999,4.3,1165,"https://mondrianhotels.com/singapore-duxton/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button","6019 8888"
ChIJpwkngngZ2jERWh7XDFzVAhI,"Jypsy Parkland Green","cafe","920 ECP, #01-25/26/27, Singapore 449875",1.2985343000000003,103.9062328,4.5,1163,"https://www.pscafe.com/jypsy-parkland-green/?utm_source=google&utm_medium=organic&utm_campaign=gmb","6708 9288"
ChIJmcFNnAOJ2TERDyTEs0ssgTU,"Lotte Grosir Batam","supplies","Jl. Engku Putri Utara, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1313524,104.04898980000002,4.2,1163,"","(0778) 4803800"
ChIJ0UYNcDtt2jERwqdx6-al6R8,"Fifty Trees","cafe","53, Jln Beringin, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.4908432,103.76204729999999,4.2,1163,"http://www.facebook.com/fiftytrees53","07-338 4150"
ChIJTRAkJcMb2jERn2_5B9Y0kRc,"Bedrock Origin - Steakhouse @ Sentosa","cafe","Oasia Resort Sentosa Hotel, 23 Bch Vw Rd, #01-02 Palawan Ridge, Singapore 098679",1.2531961,103.8194919,4.7,1162,"http://www.bedrock.com.sg/","6818 3333"
ChIJhx2kCUwX2jERmOFucibXbRo,"PetCubes","supplies","4 Defu South Street 1 #03-15, Lift, Lobby J Defu Industrial City, Singapore 533756",1.3426968,103.89710129999999,4.9,1160,"https://www.petcubes.com/?utm_source=gmb&utm_medium=organic","9632 6855"
ChIJAzVH2rXnaC4RLMbFBnW-d9A,"Pet Park","park","Jl. Cilaki, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9048364,107.6267494,4.3,1156,"",""
ChIJR9HlRHIY2jER9RAgYi5Pqbs,"Katong Square","mall","E Coast Rd, #86-88, Singapore 428788",1.3048285,103.9045422,4,1154,"http://katongsquare.com.sg/","6387 6337"
ChIJa_6xD8IP2jERC2e3Q6mjwyg,"FairPrice Boon Lay Shopping Complex","mall|supplies","221 Boon Lay Pl, #02-200, Singapore 640221",1.3466339999999999,103.71203919999999,4.3,1152,"https://www.fairprice.com.sg/","6264 0398"
ChIJWw4PRBMZ2jER3Tbehb4Jiyo,"DAISO & THREEPPY @ Plaza Singapura","supplies","68 Orchard Rd, #05-01/02 03 Plaza, Singapore 238839",1.3005679,103.8452317,4.4,1151,"http://daisosingapore.com.sg/","6884 9210"
ChIJvxf3xdEW2jERsTZEutKUH8k,"Thus Coffee","cafe","4 Jln Kuras, Singapore 577723",1.372699,103.8295148,4.5,1141,"http://www.thuscoffee.com/","9363 6380"
ChIJQ8QhrXsZ2jERQlp3QVnlFz4,"Plain Vanilla Tiong Bahru","cafe","1D Yong Siak St, Singapore 168641",1.2823480999999999,103.83052029999999,4.2,1139,"https://www.plainvanilla.com.sg/","8363 7614"
ChIJre8p_MoW2jERJBGKw1MsdbY,"Thomson Nature Park","park","Upper Thomson Rd, Singapore",1.3833292,103.8219469,4.5,1137,"","1800 471 7300"
ChIJ7SFiPucZ2jERvpZCd32Eeyo,"Two Men Bagel House Novena","cafe","103 Irrawaddy Rd, #01-04 Royal Square, Singapore 329566",1.3206909999999998,103.84311299999999,4.4,1136,"http://www.twomenbagels.com/","6304 3080"
ChIJEypzCyoP2jER5psTW5TR-AM,"Tenplus","cafe","65 Sungei Tengah Rd, Singapore 699000",1.3838021,103.7266774,4.6,1130,"http://www.tenplus.sg/","8656 8685"
ChIJ_-EOspoU2jERvfgqq4YcwNI,"Sheng Siong Supermarket","supplies","105 Canberra St, #02-05, EastBrook@Canberra 750105",1.4488842,103.8323044,4.4,1128,"http://www.shengsiong.com.sg/","6251 2692"
ChIJS7Fs2ZLDSjARRZBLhDaA-Bw,"Hunt&Hound (no outside pet)","cafe","8, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang, Malaysia",5.417154300000001,100.33571440000001,4.6,1123,"","012-588 1817"
ChIJC5kEmKf2aS4R3ONQcI0bCAk,"Pet Vet","vet","10, PET+VET Animal Clinic Indonesia, Jl. K.H. Mas Mansyur No.8A, RT.10/RW.6, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",-6.2053185,106.8163737,4.5,1123,"https://petvetindonesia.com/","0857-7777-2900"
ChIJSQisHW0Z2jERnTmZYc63ARI,"Bearded Bella","cafe","8 Craig Rd, Singapore 089668",1.2777283,103.8428438,4.1,1123,"http://www.beardedbella.com/","9880 0775"
ChIJy-OrtEEX2jER3ldP20jfM4U,"THE CARPENTERS BAR","cafe","28 Woodlands Sector 2, Inside Woodlands Connection Building, Singapore 737686",1.4612794,103.808044,4.5,1121,"http://www.thecarpentersbar.com.sg/","9650 2110"
ChIJe0TX9c4Z2jERbTuKH1LA9Wo,"Common Man Coffee Roasters - Joo Chiat Road","cafe","185 Joo Chiat Rd, Singapore 427456",1.3119779999999999,103.9006426,4.3,1115,"https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_joochiat","6877 4863"
ChIJvVsiOBIU2jERTrBUwq7V8dE,"FairPrice Khatib","supplies","849 Yishun Ring Rd, #01-3701/3703 Khatib Central, Singapore 760849",1.4170914,103.8353494,4.1,1113,"https://www.fairprice.com.sg/","6755 0955"
ChIJYcdEEWg92jERUBqf552zQxQ,"Hub & Spoke Cafe","cafe","60 Airport Boulevard #01-T2S-02, Singapore Changi Airport, Singapore 819643",1.3510252999999999,103.9875069,4.1,1107,"http://hubandspoke.oddle.me/","9894 2859"
ChIJV_K1ymYZ2jER39YtGS9Cv60,"Le Jardin Cafe | Fort Canning","cafe","5 Cox Terrace, Level 2 Fort Canning Arts Centre, Singapore 179620",1.2947615,103.84692860000001,4.2,1099,"http://www.lejardin.com.sg/","8870 9977"
ChIJN7TfWTwQ2jERpX-5vRTf0Wc,"Bukit Batok West Shopping Centre","mall","150 Bukit Batok Street 11, Singapore 650150",1.3489053,103.74277119999999,4.1,1096,"",""
ChIJCaXKGjAR2jERV2b3bf4hj6Q,"FlagWhite","cafe","106 Jln Jurong Kechil, Singapore 598604",1.3408725,103.77243779999999,4.5,1095,"https://www.flagwhitecafe.com/","9894 9882"
ChIJHQfJ_y-AV4gR_VWPulOK9cY,"West Spartan Animal Hospital","vet","13220 E Wade Hampton Blvd, Greer, SC 29651, USA",34.9538559,-82.18031479999999,4.8,1090,"https://westspartananimalhospital.com/","(864) 877-3489"
ChIJB7tP28IW2jERM5DwKCTpjl0,"Ang Mo Kio Town Garden West","park","Opposite Ang Mo Kio Town Library, Ang Mo Kio Ave 6, Singapore 567740",1.3741468,103.8430281,4.3,1088,"https://www.nparks.gov.sg/contact-us","1800 471 7300"
ChIJQ6cPiSMZ2jERYP9lJruuJFA,"Hopscotch (Gardens by the Bay)","cafe","18 Marina Gardens Dr, #01-21 Bayfront Plaza (Next to Bayfront MRT Station, Singapore 018953",1.2812552,103.861362,4.5,1086,"https://www.hopscotch.sg/","6539 9653"
ChIJV6HD-Eo92jERjhfY7NEDrOM,"percolate. (Nankin Row)","cafe","3 Pickering St, #01-23 Nankin Row, Singapore 048660",1.2840924999999999,103.8479945,4.5,1082,"http://percolate.sg/","8259 0316"
ChIJA5Y36CsV2jER5zQl69wmBkc,"NOSH @ Sembawang","cafe","8 Jln Legundi, #01-13 Victory 8, Singapore 759274",1.44173,103.8236251,4.7,1079,"https://linktr.ee/noshbistro?utm_source=linktree_admin_share","8924 6058"
ChIJGZFLVvMX2jERauS-Dn0ACgg,"Surrey Hills Grocer - Woodleigh Mall (Pet Friendly)","mall|cafe|park|supplies","11 Bidadari Park Dr, #01-52/53 THE WOODLEIGH MALL, Singapore 367803",1.3390391,103.87161809999999,4.5,1072,"http://www.surreyhillsgrocer.sg/","8855 5694"
ChIJEeOWJMwb2jERwOlQm3mkxpQ,"Baker & Cook - Dempsey","cafe","30C Loewen Rd, Singapore 248839",1.3035568,103.81228809999999,4.2,1071,"http://www.bakerandcook.com/","8824 1948"
ChIJzeQ8gw0Z2jERhGLaINksUXI,"Common Man Coffee Roasters - Stanley Street","cafe","11, 12 Stanley St, Singapore 068730",1.2802902,103.84796949999999,4.3,1067,"https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_stanley","6877 4855"
ChIJd13PYxcW2jERGmSg1kRzkZk,"FairPrice Rivervale Plaza","supplies","118 Rivervale Dr, #01-08 Rivervale Plaza, Singapore 540118",1.3855678999999999,103.9025123,4.1,1050,"https://www.fairprice.com.sg/","6881 0551"
ChIJyY1br8UZ2jERW0OpG40NfcI,"Enchanted Cafe Rangoon Road","cafe","88 Rangoon Rd, #01-04, Singapore 218374",1.3142981999999999,103.8542027,4.2,1045,"https://www.enchantedcafe.co/","8846 8000"
ChIJM8FdohIb2jERCH_Cya1rIfc,"Warm Up Cafe @ The Star Vista","cafe","1 Vista Exchange Grn, #02-10/11 The Star Vista, Singapore 138617",1.3069738,103.7884766,4.3,1044,"","8028 7323"
ChIJ83k92SKK2TERBIn3tUm-95M,"Dé Patros Café","cafe","The Promanage, Jl. Harbour Bay No.81, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1563177,103.99427800000001,4.3,1044,"","(0778) 7415086"
ChIJtRsULDwV2jERMFcm4k5AUJ4,"NOMADS","cafe","2 The Oval, Singapore 797860",1.4086902,103.8676921,4.6,1041,"https://book.bistrochat.com/nomads","8896 3506"
ChIJmRnrx-wP2jERJn7vciQERpo,"Starbucks - Jurong Point","cafe","63 Jurong West Central 3, #03-52/52A Jurong Point, Singapore 648331",1.3388845,103.7053377,4.1,1023,"http://www.starbucks.com.sg/","6910 1085"
ChIJk4Tb_E8X2jERI63VAV5fJUw,"NAYANA Kpop Cafe & Restaurant@Flora Vista, nice Korean food@AMK Singapore, indoor Pet friendly, vegetarian options","cafe|mall","7 Ang Mo Kio Street 66, #01-13, Singapore 567708",1.3917673,103.85057979999999,4.7,1020,"http://www.nayanafood.com/",""
ChIJKQ6mHt8Z2jERGBf04ZfDJYQ,"Botany Robertson Quay","cafe","86 Robertson Quay, #01-03 Next to M Social Hotel, Singapore 238245",1.2901029,103.83720179999999,4.1,1016,"http://www.botany.com.sg/","6951 4861"
ChIJ2TQikGwZ2jERHGPeD2UcWHE,"FairPrice Tanjong Pagar Plaza","supplies","1 Tanjong Pagar Plz, #01-01, Singapore 082001",1.2758753,103.8430795,4.2,1014,"https://www.fairprice.com.sg/","6224 5703"
ChIJ2W6PLJQJ2jER-Udr8wq98ic,"NSK Trade City - Nusajaya","supplies","Lot G-01, Pusat Komersial Sunway Marketplace Persiaran Medini 6, Sunway Iskandar Bandar, 79250 Iskandar Puteri, Johor Darul Ta'zim, Malaysia",1.3973472999999998,103.6266119,4.1,1014,"http://www.nsktrade.com/","017-330 6344"
ChIJxfkTq24X2jERtVnhQe3LDUE,"Apollo Coffee Bar","cafe","65 Serangoon Garden Wy, Singapore 555961",1.3635595999999999,103.86547569999999,4,1012,"http://www.apollocoffeebar.com/","6246 3875"
ChIJD4U1PoYX2jERLWjMUd0oEQc,"Good Dog People | Singapore's Better Online Pet Shop","supplies","Appointments only , no walk-ins, 240 MacPherson Rd, Pines Industrial Building, Singapore 348574",1.3296884,103.8755661,4.8,1003,"https://gooddogpeople.com/","3129 2266"
ChIJgRt__K892jERLK-wMiITUc4,"FairPrice White Sands","supplies","1 Pasir Ris Central St 3, #B1 - 10 White Sands, Singapore 518457",1.3725642,103.9494771,4.1,1003,"https://www.fairprice.com.sg/","6585 0536"
ChIJIb64K9EZ2jER9PkKyu-_ub8,"Sheng Siong Supermarket","supplies","108 McNair Rd, Singapore 321108",1.321598,103.85958989999999,4.2,1000,"http://www.shengsiong.com.sg/","6299 3391"
ChIJYWtajLoZ2jER5-O4GcZq2EM,"The Cat Cafe - Bugis","cafe","241B Victoria St, Singapore 188030",1.3003098,103.8552031,4.1,993,"http://www.thecatcafe.sg/","6338 6815"
ChIJL2daztkZ2jERb-nA5fMiuJo,"FairPrice Lorong Limau","supplies","80 Lorong Limau, Balestier Rd, Area Office, 01-191, Singapore 320080",1.3238547,103.8558218,4,989,"https://www.fairprice.com.sg/","6256 2253"
ChIJaRSy-lE92jEROkCNQIxNdvA,"FLOCK CAFE","cafe","01-25 Tiong Bahru Estate, 78 Moh Guan Terrace, #01-25 Block 78, Singapore 162078",1.2835798,103.8302241,4.1,988,"http://flockcafe.com.sg/","6536 3938"
ChIJadntJQAb2jERr18tHt0cyEg,"Surrey Hills Grocer - One Holland Village (Pet Friendly)","mall|cafe","7 Holland Vlg Wy, #03-29 to 33 ONE, Singapore 275748",1.3120066,103.7939797,4.5,981,"https://www.surreyhillsgrocer.sg/","8189 6372"
ChIJawYHHtVOzDERs1yV2-Ad4ek,"Central Park Bandar Utama","park","Dataran Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1494069,101.6142757,4.1,971,"http://www.1utama.com.my/","03-7726 4788"
ChIJR9wDuIwQ2jERp5g9l0m9MQ0,"Rifle Range Nature Park","park","Rifle Range Rd, Singapore 589322",1.3434752,103.77940629999999,4.7,966,"https://www.nparks.gov.sg/visit/parks/park-detail/rifle-range-nature-park","6471 7808"
ChIJkQ-vvQYa2jERe6WZR9ehHXI,"Cluny Court","mall","501 Bukit Timah Rd, Singapore 259760",1.3225818,103.8142314,4.2,963,"http://www.clunycourt.com/","6467 6077"
ChIJs1eHtIYa2jERR6jOXK674Ns,"Polypet","supplies|mall|groomer","109 Clementi Street 11, #01-27/29 Sunset Way Residence, Singapore 120109",1.3219170999999998,103.77081919999999,4.6,959,"http://www.polypet.com.sg/","6779 5309"
ChIJ1WlZGHwZ2jERfe0_ZCZKyEA,"The Brewing Ground","cafe|mall|park","406 Joo Chiat Pl, #01-24 The Yards, Singapore 428084",1.3148971,103.9110412,4.5,959,"http://www.thebrewingground.sg/","8313 6092"
ChIJ01fgzLUe2jERxlhvImcbZ7g,"Quayside Isle","cafe","31 Ocean Way, Singapore 098375",1.2476808,103.8420723,4.4,958,"http://www.quaysideisle.com/","6887 3502"
ChIJewaP5BIU2jERUjsvUPiCJSw,"That Aquarium","supplies","618 Yishun Ring Rd, #01-3236, Singapore 760618",1.4188889,103.83555559999999,4.4,958,"https://thataquarium.com/","9155 0652"
ChIJnWSfmy8R2jER6liptoRmWTc,"Whisk & Paddle (Bt Gombak Park)","cafe|park","816 Bukit Batok West Ave. 5, #01-01, Singapore 659089",1.3673836,103.75106389999999,4.3,957,"http://whiskandpaddle.com.sg/","6550 2330"
ChIJQ6n9Ygw92jERM5o8IkMEhyU,"Sun Plaza Park","park","30 Tampines Ave 7, Singapore 529621",1.3588411,103.9437455,4.2,954,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/sun-plaza-park","1800 471 7300"
ChIJb7Vpm5Ft2jERA47u1jFYMVo,"1 Tebrau Suites by Subhome","hotel","1 Tebrau, Jalan Tebrau, Off, Jln Seri Setanggi, Taman Seri Setanggi, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",1.5015043000000001,103.7658247,4.1,954,"https://1tebrausuitesbysubhome.shop/","012-691 7851"
ChIJq_5RjPUQ2jERQZR7bzih7tw,"Hindhede Nature Park","park","Hindhede Dr, Singapore",1.3491092999999998,103.7754308,4.6,952,"https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/hindhede-nature-park","1800 471 7300"
ChIJt3FaVB092jERxX-RI0O4Abg,"Giant Supermarket","supplies","9 Tampines Street 32, #01-30 Tampines Mart, Singapore 529286",1.3544193999999998,103.96002,4,952,"https://giant.sg/store/tampines-mart","6891 8100"
ChIJXwSp27MV2jERJDT8niZ3ayM,"Kit Cat Official","supplies","15 Yishun Industrial Street 1, #05-26 Win 5, Singapore 768091",1.4377887999999999,103.8442699,4.9,951,"https://kitcat.com.sg/","6455 3696"
ChIJe-fz2Cgb2jERKTZiBgSNN_E,"Plain Meredith","cafe|park","7 Holland Vlg Wy, #02-23/24, One, Singapore 275748",1.3114401,103.7936733,4.7,948,"https://www.plainmeredith.com/","8139 8849"
ChIJ2zOiSwsZ2jERpWXDnBzvrxc,"DAISO & THREEPPY @ Chinatown Point","supplies","133 New Bridge Rd, #B2 - 01 Chinatown Point, Singapore 059413",1.285676,103.8449722,4.3,945,"http://www.daisosingapore.com.sg/","6702 0042"
ChIJo8wN5qUa2jERTAxWc0A6fak,"Sheng Siong Supermarket","supplies","61 Teban Gardens Rd, Singapore 600061",1.3222501,103.7383727,4.3,944,"http://www.shengsiong.com.sg/","6896 6401"
ChIJR3_D_cwb2jERWM17cHc527o,"Carrara","cafe","2 Jalan Bukit Merah, #01-5148, Singapore 150002",1.286622,103.8069906,4.6,939,"https://www.carraracafesg.com/",""
ChIJfYtFcq4i2jERVe8R8VhEmrg,"Baker & Cook - Swan Lake","cafe","1 Swan Lake Ave, Opera Estate, Singapore 455700",1.3209168999999998,103.92428819999999,4.3,937,"https://www.bakerandcook.com/locations","8857 4275"
ChIJU6pbONuI2TERMuos6kULaO0,"Park Avenue","mall","4377+HQR, Jl. Orchard Boulevard, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.1139782999999999,104.0644148,4.5,928,"","(0778) 7430888"
ChIJc7IqA_sP2jERCSZRunFNMoY,"FairPrice Taman Jurong Shopping Centre","supplies","399 Yung Sheng Rd, #01-35, Singapore 610399",1.3346616999999998,103.7200783,4.2,926,"https://www.fairprice.com.sg/","6266 4822"
ChIJ8QF6bwYY2jER37q17O5biXg,"Simplicité by Fresh Fruits Lab","cafe","351 Changi Rd, Singapore 419818",1.3185806,103.9095639,4.4,924,"http://www.ffl.com.sg/","6677 6741"
ChIJuzb5KOYZ2jERLUHxHfP7ApY,"The Shoppes at Marina Bay Sands","mall","10 Bayfront Ave, Singapore 018956",1.2836889,103.85918459999999,4.5,922,"https://www.marinabaysands.com/shopping.html","6688 8868"
ChIJPWtMN5kT2jERGlOypjDrJOg,"Kohepets","supplies|groomer|mall","39 Woodlands Cl, Singapore 737856",1.4378735,103.8067738,4.8,919,"https://www.kohepets.com.sg/","8511 1605"
ChIJt7NYyAYT2jERv3uw-Qx4DzU,"Pets' Station","supplies|groomer","21 Marsiling Industrial Estate Rd 9, Singapore 739175",1.4430478999999998,103.7817448,4.9,918,"https://petsstation.com.sg/","6363 1121"
ChIJx0dfzAsZ2jERTBmlVt5elE4,"Cafe Melba at Mediapolis","cafe","1 Stars Ave, #03-01 Mediacorp Campus, Singapore 138507",1.295968,103.7925581,4,916,"http://cafemelba.com.sg/","6352 2721"
ChIJMalz_5sZ2jER4nzAL2eHy1A,"Warm Up Cafe @Mackenzie Road","cafe","110 Mackenzie Rd, Singapore 228708",1.3064825,103.8472854,4.5,913,"https://warmupcafemackenzieroad.shop/","8723 2332"
ChIJpwd8kn8Z2jERptmG8rTWrsI,"Tiong Bahru Park","park","1 Henderson Rd, Singapore 159561",1.2869819,103.8247631,4.5,910,"",""
ChIJl_sOMpIZ2jERxxBnQVJpECQ,"CS Fresh Gold","supplies","290 Orchard Rd, B1-21/22 Paragon, Singapore 238859",1.3036311999999999,103.83569399999999,4.3,905,"https://coldstorage.com.sg/","6891 8100"
ChIJ-3iqIQyJ2TERYTC8ysk_xAw,"De'Chruse Pet Center Batam","groomer|vet|supplies","Blk. E No.3, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29433, Indonesia",1.1327448,104.03583479999999,4.6,898,"https://www.situspemenang.com/","0822-8846-2045"
ChIJ6ad6tpIa2jERYXVn6uL9OjM,"W39 Bistro & Bakery","cafe|mall|park","39 Jln Mas Puteh, Singapore 128637",1.3084696999999998,103.7624039,4.3,897,"http://www.w39bistro.com/","8807 2421"
ChIJvU2IFW0Z2jERqVQbONHOScg,"Group Therapy Coffee - Cross Street Exchange","cafe","181 S Bridge Rd, #01-05 & #K1-04, Singapore 058743",1.2837768,103.84720709999999,4.2,889,"http://www.gtcoffee.com/","6222 2554"
ChIJ____GwsZ2jERGJbKgdy3fOo,"Hong Lim Park","park","New Bridge Rd, Singapore 059299",1.2865657,103.8465437,4.2,886,"","1800 471 7300"
ChIJaaC07KIR2jERl3-DgSWf4aE,"Pang Sua Pond","park","101 Bukit Panjang Ring Road, Saujana Rd, Singapore 679910",1.3819061,103.76551219999999,4.5,885,"https://www.pub.gov.sg/abcwaters/explore/PangSuaPond","6225 5782"
ChIJP5eoI2AX2jERvlTa2GR_bOY,"FairPrice Finest Zhong Shan Park","supplies","20 Ah Hood Rd, #02-01 Zhongshan Mall, Singapore 329984",1.3270623,103.8464807,4.3,879,"https://www.fairprice.com.sg/","6734 0536"
ChIJ-RepEJoZ2jER4WLO94msolk,"FairPrice Orchard Grand Court","supplies","131 Killiney Rd, #01-01/02/03 Grand Court, CGH Building, Singapore 239571",1.2973375000000003,103.8385362,4.2,879,"https://www.fairprice.com.sg/","6734 4450"
ChIJ6VzXLGEQ2jERXwVlpVrULtM,"Cowpresso Coffee Roasters Singapore","cafe","21 Lor Kilat, #01-07, Singapore 598123",1.3409543,103.77298809999999,4.6,878,"https://cowpressocoffee.sg/","8550 8143"
ChIJlyvzifMj2jERpKBq_QkdP0Q,"High Tide Bistro and Bar","cafe","1390 ECP, PAssion WaVe @ East Coast, Singapore 468961",1.3115115,103.9524976,4.6,875,"","9734 2649"
ChIJOaLqrA0Z2jERbeczwoSYI_Q,"Free the Robot","cafe","118 Telok Ayer St, Singapore 068587",1.281934,103.84822740000001,4.4,871,"http://www.freetherobotcoffee.com/","6438 1836"
