id,name,category,verificationStatus,verifiedBy,rating,userRatingCount,scannedReviews,dogFriendlyMentions,keywords,address,lat,lng,website,phone
ChIJJ9U_xH0T2jERmRl3LDQr7S0,Curry Café,cafe,verified,,4.3,252,5,0,,"Admiralty Link, #01-13 Curry Café, Singapore 750482",1.455317,103.815429,http://www.curry-cafe.com/,8688 3369
ChIJtbyEvYMa2jERvd0ry4NL3A8,Baker & Cook - Sunset Way,cafe,verified,,4.1,246,5,0,,"41 Sunset Wy, #01-03 Clementi Arcade, Singapore 597071",1.3235375999999999,103.767539,http://www.bakerandcook.com/,8835 6053
ChIJj0nBSQAj2jERnFvJxyNG7Vw,Tuck In,cafe,verified,,4.7,242,5,0,,"158 Bedok South Ave 3, #01-583, Singapore 460158",1.318767,103.94508049999999,,6816 5783
ChIJx7AtOZAR2jERkVCS-A8FIsE,Golf Spot Cafe & Bistro,cafe,verified,,4.8,239,5,0,,"Upper Seletar Reservoir, Mandai Rd Track 7, Singapore 779384",1.4009112,103.80908219999999,,8851 2435
ChIJa9e7cVwX2jERdWGeD0HI6NA,Plank Sourdough Pizza - Serangoon Garden,cafe,verified,,4.2,209,5,0,,"87 Serangoon Garden Wy, Singapore 555983",1.3639843,103.8648207,https://www.bakerandcook.com/planksourdoughpizza,8588 6857
ChIJYwTdQ6cZ2jERAP2RvAfwPPE,Glass Roasters,cafe,verified,,4.5,200,5,0,,"60 Seng Poh Ln, Singapore 160060",1.2844512,103.83306069999999,http://www.glassroasters.com/,
ChIJP8yqUh092jERRu73cQoWEkQ,Buddy Bistro & Bar,cafe,verified,,4.7,195,5,0,,"744 Bedok Reservoir Rd, #01-3043 Reservoir Village, Singapore 470744",1.3379691,103.9215114,https://www.facebook.com/sg.buddybistro/,6241 5650
ChIJ_Wma4YQb2jERAthljNsxKqE,Wakamama Japanese Omakase (By Reservations Only),cafe,verified,,4.8,184,5,0,,"218 Pasir Panjang Rd, #02-15 ICON @ Pasir Panjang, Singapore 118579",1.2792617,103.78591379999999,https://www.wakamama.sg/,8877 1753
ChIJnw9Jsf8W2jERCztlYEI_j70,Happy Daze Bistro Cafe,cafe,verified,,4.1,164,5,0,,"11 Maju Ave, Singapore 556689",1.3653332,103.86550679999999,,8806 0487
ChIJi-7rpZUV2jER4b5UzIDP_nk,190°C Degrees Bakery,cafe,verified,,4.5,150,5,0,,"932 Yishun Central 1, #01-95, Singapore 760932",1.4264615999999999,103.8369781,,9221 8444
ChIJS2jBvNMb2jER9FULc9cZfZM,Monday Coffee Bar,cafe,verified,,4.3,141,5,0,,"209A Clementi Ave 6, #01-02 Clementi NorthArc, Singapore 121209",1.3220832999999999,103.7638219,https://mondaycoffeebar.com/,
ChIJs2jS05wZ2jERRt7WWCDpUHU,Bee Hoe Coffee,cafe,verified,,4.7,140,5,0,,"55 Joo Chiat Pl, Singapore 427779",1.3136781,103.9010957,,9633 5074
ChIJ5dNfGKkZ2jERyeKXzLaMdC0,Commune Café,cafe,verified,,4.2,138,5,0,,"9 Raffles Blvd, #02-50, Millenia Walk, Singapore 039596",1.2925361,103.8598152,https://facebook.com/communecafe50/,9129 1379
ChIJ9-R7d80Z2jERA2PywKkfb5A,Bettr Coffee @ Foundry,cafe,verified,,4.8,133,5,0,,"11 Prinsep Link, The Foundry, Singapore 187949",1.3000639999999999,103.850335,https://bettr.coffee/,
ChIJ4YqL6IwZ2jERFjPVB3SQl4Y,Beastly Girls Sandwich Bar,cafe,verified,,4.7,125,5,0,,"11 E Coast Rd, #01-18, Singapore 428722",1.3044802,103.90212700000001,https://www.instagram.com/beastly.girls/,9126 0290
ChIJO1T9mnEX2jERE54ZpT7E9hY,Bread Butter Bakehouse,cafe,verified,,4.7,124,5,0,,"7 Ang Mo Kio Street 66, #01-08 Flora Vista, Singapore 567708",1.391544,103.85037709999999,https://breadbutter.sg/,8899 7279
ChIJ89HqylsX2jERYeqX4sSwB7E,The Paddock Bistro - Poolside & Outdoor Dining,cafe,verified,,4.1,107,5,0,,"80 Mount Pleasant Rd, Singapore 298334",1.3323816,103.8362631,https://missinglinkgroup.sg/the-paddock-bistro/,9234 8934
ChIJcyu5cP4j2jERbTd6frhD34Y,ANATTA Restaurant,cafe,verified,,4.9,102,5,0,,"914 E Coast Rd, #01-02 The Domain, Singapore 459108",1.3120273,103.9244088,https://anatta.sg/our-brands/?fbclid=PARlRTSAMnb0FleHRuA2FlbQIxMQABp_ZX8jhc3_Skw1rkdgY761gj80-tU1c3kBQ_n9g0Alb4ju3hyyxzk4jBaGZx_aem_fUBHhrLWPmUrs2TJ8G0w5w,9366 3934
ChIJvU2IFW0Z2jERqVQbONHOScg,Group Therapy Coffee - Cross Street Exchange,cafe,verified,,4.2,889,5,0,,"181 S Bridge Rd, #01-05 & #K1-04, Singapore 058743",1.2837768,103.84720709999999,http://www.gtcoffee.com/,6222 2554
ChIJ6VzXLGEQ2jERXwVlpVrULtM,Cowpresso Coffee Roasters Singapore,cafe,verified,,4.6,878,5,0,,"21 Lor Kilat, #01-07, Singapore 598123",1.3409543,103.77298809999999,https://cowpressocoffee.sg/,8550 8143
ChIJlyvzifMj2jERpKBq_QkdP0Q,High Tide Bistro and Bar,cafe,verified,,4.6,875,5,0,,"1390 ECP, PAssion WaVe @ East Coast, Singapore 468961",1.3115115,103.9524976,,9734 2649
ChIJYSrE03QZ2jERw0pU54AAQvs,BistrOne36 at Tyrwhitt,cafe,verified,,4.8,859,5,0,,"121 Tyrwhitt Rd, Singapore 207548",1.3111728000000002,103.85973129999999,https://bistrone36.co/,6610 7229
ChIJ-RBMrsUZ2jER_mDRCpfHAy4,PÖONSTI/Old Hen Coffee (NUS),cafe,verified,,4.5,749,5,0,,"11 Kent Ridge Dr, #01-02, Singapore 119244",1.2931827999999999,103.7736341,https://www.oldhencoffee.com/,
ChIJWXP8oXAZ2jER55ml-GX1Mb4,Drips Bakery Cafe @ Tiong Bahru,cafe,verified,,4,720,5,0,,"82 Tiong Poh Rd, #01-05, Singapore 160082",1.2835972,103.83402079999999,http://www.drips.com.sg/,6222 0400
ChIJxc_ad0YZ2jER8r7qDFPdLz4,Plain Vanilla Telok Ayer,cafe,verified,,4.3,712,5,0,,"134 Telok Ayer St, Singapore 068600",1.2816949,103.84805580000001,http://www.plainvanilla.com.sg/,8299 0674
ChIJB9KJMW4X2jER61vdmVZ88E4,Trovato,cafe,verified,,4.5,692,5,0,,"26 Jln Selaseh, Singapore 808445",1.3854752,103.87278649999999,http://www.trovato.sg/,8842 9826
ChIJo35kZcEb2jERA6HrbOWyZI4,OPIO Kitchen & Bar,cafe,verified,,4.4,678,5,0,,"991B Alexandra Rd, Singapore 119970",1.2738095,103.8033931,https://www.bluelotus.com.sg/opio-kitchen-bar,9171 1390
ChIJ7Ym-4xYZ2jER4i7vqrVWrY0,6 Letter Coffee,cafe,verified,,4.3,667,5,0,,"259 Tanjong Katong Rd, Beng Tong Mansion, Singapore 437047",1.3080163999999999,103.89540009999999,https://www.6lettercoffee.sg/,6285 0368
ChIJswRqCegZ2jER_p6Pj-eAyiU,Brauhaus Restaurant & Pub,cafe,verified,,4.4,651,5,0,,"101 Thomson Road, B1, #13/14 United Square, Singapore 307591",1.3169435,103.8440475,http://www.brauhaussg.com/,6250 3116
ChIJeyqg-2Eb2jERRgQhcJB6SYA,Lucky Saigon Café,cafe,verified,,4,650,5,0,,"356 Tanglin Rd, Singapore 247674",1.2945425,103.8149579,,6556 8228
ChIJ3dARAokQ2jEROjDCkPI7fSw,Waffletown,cafe,verified,,4.4,636,5,0,,"1 W Coast Dr, #01-106 NEWest, Singapore 128020",1.3170222999999999,103.7572428,https://www.facebook.com/waffletownsg/,8011 0032
ChIJa4YZJG8Z2jERg4a_sKwmYgI,Little Part 1 Cafe,cafe,verified,,4.6,617,5,0,,"54 Blair Rd, #01-01, Singapore 089954",1.2759299,103.8357315,http://www.littlepart1cafe.com/,6909 8354
ChIJWQFsPb4Z2jERtooWGfFNJnQ,Neptune,cafe,verified,,4,609,5,0,,"237 E Coast Rd, Singapore 428930",1.3078182,103.90750369999999,http://theneptune.com.sg/,6970 7305
ChIJ4_YN3TgY2jERX2aZ3ZsLds4,Sweet Garden Dining Cafe,cafe,verified,,4.7,600,5,0,,"32 Cassia Cres, #01-50, Singapore 390032",1.3096799,103.8838719,http://www.facebook.com/sweetgarden.sg,9100 4286
ChIJ3Vc6OY092jERhObI1bZ_4Sk,Marie's Lapis Cafe,cafe,verified,,4.7,587,5,0,,"537 Bedok North Street 3, #01-575 Kaki Bukit Mall, Singapore 460537",1.3318265,103.92449769999999,http://www.marieslapiscafe.com/,6970 8556
ChIJgU3MUqAX2jER8ytjKoY12Tw,Acoustics Coffee Bar Neil,cafe,verified,,4.4,580,5,0,,"61 Neil Rd, Singapore 088895",1.2795196,103.8423325,https://www.acousticscoffee.com/menus,8023 9619
ChIJJZcNXMQZ2jER_Ebj0cKFx_M,Old Hen Kitchen,cafe,verified,,4.4,572,5,0,,"127 Owen Rd, Singapore 218931",1.3140338,103.8526624,https://www.oldhencoffee.com/kitchen,6291 0632
ChIJtQeyXlob2jERUIVN4nR_r8g,Sin & Savage Bakehouse,cafe,verified,,4.7,567,5,0,,"169 Stirling Rd, #01-1153 Stirling View, Singapore 140169",1.2904594999999999,103.8031098,http://www.sinandsavage.com/,
ChIJiRHA8REZ2jERYkJW23hR60E,Jimmy Monkey Cafe PLQ (G Floor - Park Place Residences),cafe,verified,,4.1,552,5,0,,"2 Paya Lebar Rd, #01-10 Park Place Residences - next to playground, Singapore 409053",1.3155782,103.8926374,https://jimmymonkey.com/,6920 4749
ChIJ2Qm6dAAX2jERmSNhj0uSxzA,Warm Up Cafe @ Grantral Mall Macpherson,cafe,verified,,4.6,538,5,0,,"601 MacPherson Road Grantral Mall, #01-37 Grantral Complex, Singapore 368242",1.3333998,103.88720090000001,https://www.instagram.com/warmupcafe_sg/,8903 2232
ChIJ_x1iFZQT2jERmMylUcZtYes,Daruma Tavern,cafe,verified,,4.3,517,5,0,,"25 Springside Green, #01-14 The Brooks II, Singapore 786015",1.4042238,103.81900569999999,https://darumatavern.sg/,9734 3484
ChIJT103P3wR2jER9eKoKmdeiY8,Yeast Side - Sourdough Pizza & Craft Beer (King Albert Park),cafe,verified,,4.5,515,5,0,,"9 King Albert Prk, #01-09, Singapore 598332",1.3369872999999999,103.77905589999999,https://yeastside.sg/,8891 0525
ChIJHYmZEBQZ2jERjY5Dp58BGhU,South Side Keppel - All Day Rosti and Brunch Cafe Singapore,cafe,verified,,4.4,508,5,0,,"1557 Keppel Rd, #01-04, Singapore 089066",1.2731664999999999,103.8403017,https://southside.sg/,8886 9708
ChIJE5u0wHAZ2jERGgPcjCawHnM,Glyph Supply Co,cafe,verified,,4.3,508,5,0,,"1 Venture Ave, #02 - 04, Singapore 608521",1.3317736999999998,103.7449597,http://www.glyphsupply.co/,
ChIJHayMAi8Z2jERZtTvM5OHT6k,SYIP (Luzerne),cafe,verified,,4.2,507,5,0,,"72 Bendemeer Rd, #01-05, Singapore 339941",1.3160296,103.8628655,https://www.syipcafe.com.sg/,8770 9079
ChIJGRb30_Qb2jERDhsB6xV90Hk,Simple Café 簡單。,cafe,verified,,4.5,493,5,0,,"1 W Coast Dr, #01-92, Singapore 128020",1.3165141999999999,103.75766290000001,http://www.simplecafe.sg/,9618 1572
ChIJ0UNzVcUX2jERczU6exaNTSw,Infusion Roastery Cafe,cafe,verified,,4.2,491,5,0,,"10A-E, Yio Chu Kang Rd, ICB SHOPPING CENTER, Singapore 545524",1.3545874,103.8776779,,9877 6533
ChIJ2aQnVRY82jERUyIeg6PS-Z4,Jacob's Cafe,cafe,verified,,4.4,480,5,0,,"5 Changi Village Rd, #01-2049, Singapore 500005",1.3893731999999999,103.9867623,https://www.jacobscafe.com.sg/,6542 7500
ChIJgyf0TwIX2jERBnu2-O1wIVU,alkove bistro,cafe,verified,,4.1,473,5,0,,"2 Kovan Rd, #01-10 Simon Plaza, Singapore 548008",1.3620805999999999,103.8852713,https://www.alkove.sg/,6858 5729
ChIJoQXoZi8j2jERURf2FwJoUVQ,Tiong Bahru Bakery,cafe,verified,,4,451,5,0,,"77 Upper E Coast Rd, #01-01 77@East Coast, Singapore 455218",1.3132681,103.927391,https://www.tiongbahrubakery.com/,6877 4891
ChIJ3wRvXXIj2jERl7S_QvJHAs0,6 Letter Brunch,cafe,verified,,4.4,449,5,0,,"103 Frankel Ave, Singapore 458225",1.3145506999999998,103.9194449,https://www.6lettercoffee.sg/6letterbrunch,8366 0168
ChIJ6ezLFuUZ2jERPQ4NOq9Yel0,PRAIRIE by Craftsmen (River Valley),cafe,verified,,4.4,446,5,0,,"486 River Valley Rd, Singapore 248370",1.293426,103.82612089999999,https://prairie.sg/,6966 2480
ChIJX9pR0bUe2jERJRzgcJSiH0M,Miska Cafe,cafe,verified,,4.1,444,5,0,,"31 Ocean Way, #01-07, Singapore 098375",1.2472309,103.8422985,http://www.miskacafe.com/,6339 0903
ChIJpTAW1KUQ2jEREMulvSWMB0o,Baker & Cook,cafe,verified,,4.3,425,5,0,,"77 Hillcrest Rd, Singapore 288951",1.3315651,103.8075586,http://www.bakerandcook.com/,8810 6073
ChIJnS_SoPw92jER_-WWa0rvAkQ,Lola's,cafe,verified,,4.2,415,5,0,,"4 Tampines Central 5, # 01 - 50 Tampines Mall, Singapore 529510",1.3520017,103.94433269999999,https://www.lolascafe.com.sg/,8891 9584
ChIJAYFXlgYa2jERzXR4KdyTEM4,Caffè Affogato,cafe,verified,,4.1,403,5,0,,"1 Vista Exchange Grn, #01-02 The Star Vista, Singapore 138617",1.3070419,103.78782319999999,,
ChIJVdCmxpgb2jERFao4qFxsSIU,Alchemist The Mill,cafe,verified,,4.6,399,5,0,,"5 Jln Kilang, #02-02 The Mill, Singapore 159405",1.2852957,103.8097234,http://www.alchemist.com.sg/,
ChIJqbeUdtAV2jERMvc9ytBe7-s,Southwest@Punggol Restaurant and Bar,cafe,verified,,4.2,392,5,0,,"500 New Punggol Rd, #01-11/12 The Punggol Settlement, Singapore 828617",1.4204352999999998,103.912571,https://southwestpunggol.wixsite.com/southwestpunggol,6244 3988
ChIJ7cXuxpYZ2jERPmwg_xdxMsE,Hellu Coffee,cafe,verified,,4.4,379,5,0,,"137 Amoy St, #01-05 Far East Square, Singapore 049965",1.283445,103.8482602,,
ChIJozAd4eEb2jERkA7-7FffCxY,Le Faubourg,cafe,verified,,4.5,370,5,0,,"2 Gunner Lane #01-02 Mess Hall Block 17, opp The Barracks Hotel, Singapore 099567",1.2526575,103.82087489999999,https://le-faubourg-sentosa.com/,6677 7128
ChIJpWtGS5kZ2jEROZL3L2Efcr0,Dearborn Breakfast Club,cafe,verified,,4.4,366,5,0,,"46 Kim Yam Rd, #03-04, Singapore 239351",1.2923658,103.8388303,https://www.dearborn.sg/,
ChIJg2zSn78X2jERS5SxxB_-_2s,Fuel X,cafe,verified,,4.4,361,5,0,,"2 Tai Thong Cres, #01-06 The Venue Shoppes, Singapore 347836",1.3284113,103.8694155,http://fuelx.sg/,6246 7266
ChIJ4TBT19gb2jERO-BHtVG5Qz0,Bailey And Whiskey,cafe,verified,,4.6,358,5,0,,"DEPOT HEIGHTS, 108 Depot Rd, #01-30 SHOPPING CENTRE, Singapore 100108",1.28119,103.81082409999999,,9325 6563
ChIJpSL1XikV2jERmSJjYvYjlS4,Creamier Handcrafted Ice Cream and Coffee (Punggol Northshore),cafe,verified,,4.3,354,5,0,,"418 Northshore Dr, #01-04/05 Northshore Plaza II, Singapore 820418",1.4176495,103.9013264,http://www.creamier.com.sg/,
ChIJ901uvy4b2jERvr2IF6ByLcc,Oasis Bistro & Cafe,cafe,verified,,4.7,352,5,0,,"2 Kung Chong Rd, #04-01, Singapore 159140",1.2898756999999998,103.81295639999999,http://oasis.tbakeco.com/,8058 2289
ChIJrTOu79wZ2jERM-9W5AAnrKA,Plain Vanilla East Coast,cafe,verified,,4,352,5,0,,"199 E Coast Rd, Singapore 428902",1.307289,103.9065126,https://plainvanilla.com.sg/,9642 8100
ChIJGxHDb8sX2jERkstpXwMGbQk,"Villa Creamery | Gelato, Waffles, Coffee & Matcha",cafe,verified,,4.8,332,5,0,,"128 Ang Mo Kio Ave 3, #01-1867, Singapore 560128",1.3707441,103.8440791,,9622 6637
ChIJHwT_cRAX2jERH0o5ukJ2T_o,Marymount Bakehouse Singapore,cafe,verified,,4.4,330,5,0,,"421 Race Course Rd, Singapore 218668",1.3158832,103.857507,https://www.instagram.com/marymount_bakehousesg/,9183 3185
ChIJ89Dk7akX2jERmOVdAhU0JcY,Into The Woods Cafe,cafe,verified,,4.2,325,5,0,,"26 Jln Kelulut, Singapore 809043",1.3833824,103.87558419999999,https://www.facebook.com/p/i2-The-Woods-Cafe-100023430863884/,6996 7601
ChIJDVkQ0IoV2jERexXSQaGhjZE,Izakaya 95,cafe,verified,,4.1,323,5,0,,"500 New Punggol Rd, #02-05 The Punggol Settlement, Singapore 828617",1.4209053999999999,103.912244,http://www.izakaya95.com/,6384 1132
ChIJcTT1V7U92jERxJReTFDl3ek,Charlie's Corner,cafe,verified,,4.4,320,5,0,,"2 Changi Village Rd, #01-70, Singapore 500002",1.3890574,103.9884903,https://www.facebook.com/charliescorner.sg/,6543 1754
ChIJB0Eqnw892jERCd1uHBrUFuI,Heartland by Enjoy,cafe,verified,,4.3,317,5,0,,"481 Tampines Street 44, #01-267, Singapore 520481",1.3617321999999998,103.9531956,http://www.enjoyeating.sg/,8776 6757
ChIJ8x3C5EMa2jERbYQrehIx42o,The Lawn Cafe,cafe,verified,,4.3,311,5,0,,"31 Biopolis Wy, #01-07 Nanos, Singapore 138669",1.3043649,103.79236499999999,https://www.thelawn.com.sg/,6774 5737
ChIJfUyARtIZ2jERCPS5DyTXLDs,Otter & Pebbles,cafe,verified,,4.6,310,5,0,,"8, Sinaran drive #01-05/07, Outside of Oasia Hotel, First floor corner unit, Singapore 307470",1.3202264,103.84496779999999,https://www.instagram.com/otterpebbles,8690 4390
ChIJh7PuufA92jERqGvX9WZV9cY,"Hundred Acre Creamery (Tampines) | Crafted Gelato, Waffles and Desserts",cafe,verified,,4.7,308,5,0,,"Block 824 Tampines Street 81, #01-24, Singapore 520824",1.3490379,103.9325928,http://hundredacre.sg/,9117 1594
ChIJR7uT4K8X2jERl5TKyLx7L0E,Grapevine Cafe Bar & Restaurant,cafe,verified,,4.1,308,5,0,,"Upper Serangoon Rd, #787, Singapore 534655",1.355462,103.8793532,https://www.facebook.com/grapevine787/,9239 0236
ChIJ7VSchNob2jERSYAj1taTBMs,Hello Arigato Bukit Timah,cafe,verified,,4.3,305,5,0,,"551 Bukit Timah Rd, Singapore 269692",1.3229704,103.81196899999999,https://helloarigato.com/,8512 1355
ChIJ28UsMxMZ2jERCnmsra9y_gY,Bill’s Brew Cafe (BBC),cafe,verified,,4.6,298,5,0,,"8 Bukit Pasoh Rd, Singapore 089822",1.2788199999999998,103.84097039999999,,8138 7957
ChIJ0RN82tob2jERYx53iKlP50E,Common Man Coffee Roasters - Alexandra Road,cafe,verified,,4.1,292,5,0,,"368 Alexandra Rd, #01-01, Singapore 159952",1.2889716999999998,103.80564179999999,https://commonmancoffeeroasters.com//?utm_source=google&utm_medium=organic&utm_campaign=gmb_alexandra,6877 4872
ChIJf375q0492jER2800L8RwyfQ,Whiskdom Cafe Bedok (Pari Burong),cafe,verified,,4.7,290,5,0,,"30 Jln Pari Burong, Singapore 488696",1.3337181999999999,103.948844,https://whiskdom.com/,
ChIJrwngA7kZ2jER1DzhGH_vyeY,The Countryside Café,cafe,verified,,4.3,242,5,0,,"71 Dunlop St, Singapore 209399",1.3050001,103.8534494,https://www.thecountrysidecafe.sg/,6292 0071
ChIJ_yDGU34b2jER_K4kDj8Rgoo,Blue Balls Bike Cafe,cafe,verified,,4.4,238,5,0,,"44 Pasir Panjang Rd, Singapore 118504",1.2751876,103.7943112,https://www.blueballs.sg/,8499 8691
ChIJeXS7If8R2jER0npUrSkPvSQ,Bacaro,cafe,verified,,4.6,237,5,0,,"2 Greenwood Ave, Singapore 289189",1.3313765,103.8073419,http://www.bacaro.sg/,8030 1224
ChIJQ1M44roZ2jERd0L8kkbW0Bg,Kōhī Roastery & Coffee Bar,cafe,verified,,4,235,5,0,,"432 Joo Chiat Rd, Singapore 427647",1.3068651999999998,103.9041127,http://www.kohi-roastery.com/,8027 9991
ChIJpSnNNXgZ2jERuw0tzcjzThA,Acoustics Coffee Bar Owen,cafe,verified,,4.4,234,5,0,,"2 Owen Rd, #01-02, Singapore 218842",1.3117237,103.85499349999999,http://www.acousticscoffee.com/,8023 9619
ChIJeX0wduQZ2jERgnxKKzPvVFs,Ai Cafe Singapore - Best Cafe Singapore,cafe,verified,,4.2,233,5,0,,"74 Horne Rd, Singapore 209076",1.3105978999999999,103.860806,https://cafeai.com.sg/,9090 5172
ChIJq8udzWwb2jERsfjM_348beE,Rookie's Coffee Shop,cafe,verified,,4.8,229,5,0,,"123 Bukit Merah Lane 1, #01-112, Singapore 150123",1.2861681,103.80362889999999,http://rookiescoffee.com/,
ChIJ0Xj8DTYX2jERSy05AUiHLM4,CHEEKY CUPPAS,cafe,verified,,4.4,228,5,0,,"24 Sin Ming Rd, #01-47A, Singapore 570024",1.3550282999999999,103.83615979999999,https://www.instagram.com/cheeky.cuppas/,0481 974 568
ChIJ7-hdwKAX2jER7JxFfMkS6g0,Balance Coffee,cafe,verified,,4.3,227,5,0,,"453 Balestier Rd, #01-04, Singapore 329829",1.3260861,103.84820979999999,https://www.facebook.com/GeishaSpecialtySG,
ChIJ_8M8XRob2jERNlp5OHUVWRQ,Benches Cafe,cafe,verified,,4.8,222,5,0,,"93A Clementi Rd, Singapore 129781",1.2997675,103.7681338,,
ChIJ-w8bFyoZ2jER0W4Ap3368cA,Catopia Singapore: Art Jamming x Retail x Cat Hotel,cafe,verified,,4.2,217,5,0,,"46 Dunlop St, #02-00, Singapore 209375",1.3049321,103.8537142,,8907 0666
ChIJeeEOXbkb2jER4zp_VatKeGs,Glass Roasters,cafe,verified,,4.4,216,5,0,,"108 Faber Dr, Singapore 129418",1.3204871,103.7564609,http://www.glassroasters.com/,
ChIJhYaidrkZ2jERJnhsv4xDXAs,Hello Arigato Everton Park,cafe,verified,,4.4,213,5,0,,"4 Everton Prk, #01-42, Singapore 080004",1.2768625,103.8400932,http://helloarigato.com/,8308 0103
ChIJGw3bRAAR2jERkzqDNGH43yU,Ice Cream Man & Friends The Garden Cafe,cafe,verified,,4.8,208,5,0,,"60 Yuan Ching Rd, #01-01 Sunken Garden Lake Garden, Singapore 619672",1.3353690999999999,103.7308485,,
ChIJBWX2EQAV2jERHh_KdsLrLFg,Nayana+ Kpop Cafe & Restaurant,cafe,verified,,4.5,201,5,0,,"88 Punggol Way, #02-115 Punggol Coast Mall, Singapore 829913",1.4155822,103.91047669999999,https://www.nayanafood.com/,9323 4585
ChIJy14o_-sX2jERC4Hm6MVlgAQ,OLLA Coffee (The Woodleigh Mall),cafe,verified,,4.3,198,5,0,,"11 Bidadari Park Dr, #01-55 Facing Outside next to Bidadari community club, Singapore 367803",1.3393548,103.87207219999999,http://www.ollacoffee.com/,
ChIJt-l_PgAb2jERDFeQjgoQ9ro,CAFFE BEVIAMO - Holland Village,cafe,verified,,4.2,197,5,0,,"One, 7 Holland Vlg Wy, #01-29/30, Singapore 275748",1.3113203999999998,103.7941899,https://caffebeviamo.com.sg/,6517 9385
ChIJh4iqxMMb2jERPw3nBbiEY_g,Baker & Cook - South Buona Vista,cafe,verified,,4.2,197,5,0,,"38 South Buona Vista Rd, Singapore 118164",1.2807924,103.78705629999999,http://www.bakerandcook.com/,8847 2435
ChIJwRRaj8MX2jERPk2PUTBv3_0,After Hours Gelato (Bishan),cafe,verified,,4,194,5,0,,"150A Bishan St.11, #01-179, Singapore 571150",1.3445399999999998,103.8559166,https://www.instagram.com/afterhoursgelato/,8092 7562
ChIJsd_IuI8f2jER_5PfLUtb384,Common Man Coffee Roasters - Quayside Isle,cafe,verified,,4.5,193,5,0,,"31 Ocean Way, #01-09, Singapore 098375",1.2471056,103.8422382,https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_quayside_isle,6877 4892
ChIJMV0q6F8Z2jERy9XNr391_jk,Marlow's Deli Joo Chiat,cafe,verified,,4.5,190,5,0,,"162 Joo Chiat Rd, #01-02, Singapore 427437",1.3129191,103.8997065,http://www.instagram.com/woolysbagels,
ChIJHf7pJQAZ2jERAiyDdXnn9mw,RUSTICA Singapore,cafe,verified,,4.7,189,5,0,,"462 Crawford Ln, #01-65, Singapore 190462",1.3046233999999999,103.86070869999999,https://social.quandoo.com/en/groups/RUSTICA%20Singapore,9030 8803
ChIJN4Y-0DUZ2jER_WIyfmcV_Z0,Lazy Sloth & Drunken Sloth,cafe,verified,,4.7,187,5,0,,"41 E Coast Rd, Singapore 428761",1.304878,103.902996,,6241 3933
ChIJ8Ye4_Z8b2jERtgHTeOD_xnw,Cata Coffee,cafe,verified,,4.7,187,5,0,,"56 Joo Chiat Pl, Singapore 427780",1.3134256,103.901628,http://catacoffee.com/,
ChIJT7d_bwA92jERg_Lmr124baw,Breakthrough Café,cafe,verified,,4.9,186,5,0,,"1 Changi Village Rd, #2000 2002, Singapore 500001",1.3877397999999999,103.98764059999999,https://www.breakthroughmissions.org.sg/,6533 5977
ChIJk9o2T_I92jER8PI7BDdLI3g,Ciclo e Caffè (Changi Village),cafe,verified,,4.9,184,5,0,,"1 Changi Village Rd, #01-2052, Singapore 500001",1.3887022999999998,103.9884374,http://www.ciclo-e-caffe.com/,6208 8999
ChIJmWNd0f4R2jERpGkBJxWICwg,The M Plot Cafe,cafe,verified,,4.5,184,5,0,,"9 King Albert Prk, #01-05, Singapore 598332",1.3368811,103.77894859999999,https://www.themplot.com/,6223 1986
ChIJ6cVTvIMa2jERoTdx0Yl90Ao,Cafe Sunset Railway,cafe,verified,,4.3,181,5,0,,"41 Sunset Wy, Singapore 597071",1.3236255,103.76750829999999,https://www.facebook.com/Sunset-Railway-Cafe-772589206202887/,6463 0069
ChIJBRwJ-hkj2jERQjAzfUJVaX4,Cafe de Swan,cafe,verified,,4.8,179,5,0,,"29 Swan Lake Ave, Singapore 455718",1.3216394999999999,103.9239387,https://cafedeswan.sg/,8749 9929
ChIJDVvGO8kZ2jERmXqeu1w2-MI,The Annex (within Chye Seng Huat Hardware),cafe,verified,,4.4,178,5,0,,"150 Tyrwhitt Rd, Singapore 207563",1.3115963,103.8603424,http://www.pppcoffee.com/,6299 4321
ChIJDenrTcsT2jEREsYNeECyyJo,Scoop in the Woods,cafe,verified,,4.7,163,5,0,,"Blk 304 Woodlands Street 31, #01-111, Singapore 730304",1.4296741000000002,103.7740548,,8081 2787
ChIJYfQkgC492jER0Z1P0q2wB34,"Bench Barista SG (Bedok, Bedok Reservoir) - Coffee , Matcha & Pastries , Cafe Singapore",cafe,verified,,4.7,158,5,0,,"740 Bedok Reservoir Rd, #01-3171, Singapore 470740",1.3384038,103.92277999999999,https://www.instagram.com/bench.barista.sg/,
ChIJt_6oHgAb2jERVnNC_mkdWUI,"Wildseed Café at 1-Flowerhill, Sentosa",cafe,verified,,4.5,155,5,0,,"6 Imbiah Rd, Singapore 099696",1.2537753,103.8183899,https://www.wildseedcafe.sg/1-flowerhill,9630 3287
ChIJXRMMQgAZ2jERFBlFKaDSBjY,Good Boy George,cafe,verified,,4.5,148,5,0,,"7 Rodyk St, #01-28, Singapore 238215",1.2897376,103.838034,http://goodboygeorge.com/,8834 4692
